,CustomerID,Recency(Days),Frequency,Monetory,Recency(Days)Score,FrequencyScore,MonetoryScore,RFM,Loyality_Level
2258,2280,21,6,17184,2,4,4,10,Silver
2259,2281,27,82,62889,2,2,3,7,Gold
2260,2282,24,10,20764,2,4,4,10,Silver
2261,2283,214,41,80441,4,3,3,10,Silver
2262,2284,9,55,138567,1,2,2,5,Platinum
2263,2285,23,29,17200,2,3,4,9,Silver
2264,2286,13,329,143512,1,1,2,4,Platinum
2265,2287,263,45,24069,4,2,4,10,Silver
2266,2288,132,25,18738,3,3,4,10,Silver
2267,2289,55,62,47785,3,2,3,8,Gold
2268,2290,257,2,68880,4,4,3,11,Bronze
2269,2291,2,382,401137,1,1,1,3,Platinum
2270,2292,10,219,181903,1,1,2,4,Platinum
2271,2293,267,5,14178,4,4,4,12,Bronze
2272,2294,331,9,20334,4,4,4,12,Bronze
2273,2295,313,28,62108,4,3,3,10,Silver
2274,2296,27,60,135097,2,2,2,6,Gold
2275,2297,31,30,57288,2,3,3,8,Gold
2276,2298,30,58,67546,2,2,3,7,Gold
2277,2299,2,286,181786,1,1,2,4,Platinum
2278,2300,363,25,21555,4,3,4,11,Bronze
2279,2301,284,60,70556,4,2,3,9,Silver
2280,2302,264,58,31093,4,2,4,10,Silver
2281,2303,26,7,20568,2,4,4,10,Silver
2282,2304,355,58,25490,4,2,4,10,Silver
2283,2305,95,11,30704,3,4,4,11,Bronze
2284,2306,32,7,16688,2,4,4,10,Silver
2285,2307,339,157,121930,4,1,2,7,Gold
2286,2308,20,97,788858,2,2,1,5,Platinum
2287,2309,86,57,46159,3,2,3,8,Gold
2288,2310,10,52,67643,1,2,3,6,Gold
2289,2311,53,24,52462,3,3,3,9,Silver
2290,2312,51,24,59756,2,3,3,8,Gold
2291,2313,3,77,60284,1,2,3,6,Gold
2292,2314,114,76,49529,3,2,3,8,Gold
2293,2315,17,11,223736,1,4,1,6,Gold
2294,2316,78,29,61131,3,3,3,9,Silver
2295,2317,41,46,173937,2,2,2,6,Gold
2296,2318,117,45,106810,3,2,2,7,Gold
2297,2319,16,97,1332788,1,2,1,4,Platinum
2298,2320,162,88,41207,4,2,3,9,Silver
2299,2321,2,188,522497,1,1,1,3,Platinum
2300,2322,31,86,323168,2,2,1,5,Platinum
2301,2323,102,2,10728,3,4,4,11,Bronze
2302,2324,25,50,144559,2,2,2,6,Gold
2303,2325,96,154,391352,3,1,1,5,Platinum
2304,2326,30,35,95370,2,3,2,7,Gold
2305,2327,33,297,228333,2,1,1,4,Platinum
2306,2328,22,125,189528,2,1,2,5,Platinum
2307,2329,18,15,158744,1,4,2,7,Gold
2308,2330,3,512,1622728,1,1,1,3,Platinum
2309,2331,10,68,142643,1,2,2,5,Platinum
2310,2332,16,209,929772,1,1,1,3,Platinum
2311,2333,363,70,18190,4,2,4,10,Silver
2312,2334,82,13,6892,3,4,4,11,Bronze
2313,2335,53,97,493442,3,2,1,6,Gold
2314,2336,23,164,142793,2,1,2,5,Platinum
2315,2337,172,46,57368,4,2,3,9,Silver
2316,2338,190,92,124658,4,2,2,8,Gold
2317,2339,333,1,25082,4,4,4,12,Bronze
2318,2340,12,160,106323,1,1,2,4,Platinum
2319,2341,157,7,16342,4,4,4,12,Bronze
2320,2342,35,308,1774412,2,1,1,4,Platinum
2321,2343,15,178,521230,1,1,1,3,Platinum
2322,2344,45,15,7921,2,4,4,10,Silver
2323,2345,234,27,41934,4,3,3,10,Silver
2324,2346,65,214,259880,3,1,1,5,Platinum
2325,2347,2,18,50286,1,3,3,7,Gold
2326,2348,41,185,392367,2,1,1,4,Platinum
2327,2349,33,57,76204,2,2,3,7,Gold
2328,2350,85,10,47020,3,4,3,10,Silver
2329,2351,25,1,44112,2,4,3,9,Silver
2330,2352,3,177,102373,1,1,2,4,Platinum
2331,2353,36,4,15938,2,4,4,10,Silver
2332,2354,19,163,293043,1,1,1,3,Platinum
2333,2355,255,26,31213,4,3,4,11,Bronze
2334,2356,23,671,580213,2,1,1,4,Platinum
2335,2357,22,108,195167,2,1,2,5,Platinum
2336,2358,9,228,251913,1,1,1,3,Platinum
2337,2359,26,255,183943,2,1,2,5,Platinum
2338,2360,20,83,93863,2,2,2,6,Gold
2339,2361,174,75,62341,4,2,3,9,Silver
2340,2362,164,24,12304,4,3,4,11,Bronze
2341,2363,8,41,75117,1,3,3,7,Gold
2342,2364,12,15,33451,1,4,4,9,Silver
2343,2365,115,29,11195,3,3,4,10,Silver
2344,2366,289,28,16815,4,3,4,11,Bronze
2345,2367,10,259,502504,1,1,1,3,Platinum
2346,2368,55,81,36147,3,2,4,9,Silver
2347,2369,8,702,685901,1,1,1,3,Platinum
2348,2370,78,114,196729,3,1,2,6,Gold
2349,2371,5,61,71404,1,2,3,6,Gold
2350,2372,37,29,55464,2,3,3,8,Gold
2351,2373,218,17,11419,4,4,4,12,Bronze
2352,2374,61,56,70597,3,2,3,8,Gold
2353,2375,279,14,25982,4,4,4,12,Bronze
2354,2376,13,897,701797,1,1,1,3,Platinum
2355,2377,25,31,40596,2,3,3,8,Gold
2356,2378,29,20,57580,2,3,3,8,Gold
2357,2379,12,27,94188,1,3,2,6,Gold
2358,2380,357,1,14742,4,4,4,12,Bronze
2359,2381,23,111,215157,2,1,1,4,Platinum
2360,2382,53,8,21018,3,4,4,11,Bronze
2361,2383,20,7,28303,2,4,4,10,Silver
2362,2384,3,53,97695,1,2,2,5,Platinum
2363,2385,104,31,182235,3,3,2,8,Gold
2364,2386,11,323,520078,1,1,1,3,Platinum
2365,2387,16,57,78096,1,2,3,6,Gold
2366,2388,5,215,318817,1,1,1,3,Platinum
2367,2389,32,103,72413,2,1,3,6,Gold
2368,2390,178,168,85977,4,1,3,8,Gold
2369,2391,38,45,113185,2,2,2,6,Gold
2370,2392,152,39,30638,4,3,4,11,Bronze
2371,2393,163,13,14765,4,4,4,12,Bronze
2372,2394,70,51,40660,3,2,3,8,Gold
2373,2395,157,146,87878,4,1,2,7,Gold
2374,2396,28,44,91714,2,2,2,6,Gold
2375,2397,24,123,89835,2,1,2,5,Platinum
2376,2398,177,31,61487,4,3,3,10,Silver
2377,2399,56,9,109452,3,4,2,9,Silver
2378,2400,256,29,57519,4,3,3,10,Silver
2379,2402,47,24,57286,2,3,3,8,Gold
2380,2403,72,5,24156,3,4,4,11,Bronze
2381,2404,17,103,229419,1,1,1,3,Platinum
2382,2405,107,77,168103,3,2,2,7,Gold
2383,2406,36,22,45279,2,3,3,8,Gold
2384,2407,54,14,32484,3,4,4,11,Bronze
2385,2408,28,52,108378,2,2,2,6,Gold
2386,2409,13,410,929375,1,1,1,3,Platinum
2387,2410,9,47,191711,1,2,2,5,Platinum
2388,2411,87,2,8160,3,4,4,11,Bronze
2389,2412,53,17,29769,3,4,4,11,Bronze
2390,2413,37,67,144739,2,2,2,6,Gold
2391,2414,63,77,345653,3,2,1,6,Gold
2392,2415,339,13,18096,4,4,4,12,Bronze
2393,2416,31,60,145080,2,2,2,6,Gold
2394,2417,186,16,37660,4,4,4,12,Bronze
2395,2418,53,6,15752,3,4,4,11,Bronze
2396,2419,11,41,189274,1,3,2,6,Gold
2397,2420,44,6,21939,2,4,4,10,Silver
2398,2421,11,423,1311867,1,1,1,3,Platinum
2399,2422,33,44,99581,2,2,2,6,Gold
2400,2423,12,3,41200,1,4,3,8,Gold
2401,2424,57,100,208483,3,2,2,7,Gold
2402,2425,5,16,155064,1,4,2,7,Gold
2403,2426,44,185,452780,2,1,1,4,Platinum
2404,2427,142,19,35918,3,3,4,10,Silver
2405,2428,117,34,72195,3,3,3,9,Silver
2406,2429,106,64,210792,3,2,2,7,Gold
2407,2430,75,49,112418,3,2,2,7,Gold
2408,2431,5,155,378389,1,1,1,3,Platinum
2409,2432,46,60,157868,2,2,2,6,Gold
2410,2433,16,167,441340,1,1,1,3,Platinum
2411,2434,18,15,28891,1,4,4,9,Silver
2412,2435,90,25,90636,3,3,2,8,Gold
2413,2436,53,15,30040,3,4,4,11,Bronze
2414,2438,136,25,57991,3,3,3,9,Silver
2415,2439,5,484,1561909,1,1,1,3,Platinum
2416,2440,107,119,270975,3,1,1,5,Platinum
2417,2441,193,33,76289,4,3,3,10,Silver
2418,2442,167,238,108545,4,1,2,7,Gold
2419,2443,19,51,73419,1,2,3,6,Gold
2420,2444,161,35,61911,4,3,3,10,Silver
2421,2445,205,25,75149,4,3,3,10,Silver
2422,2446,343,2,88440,4,4,2,10,Silver
2423,2447,37,32,86186,2,3,2,7,Gold
2424,2448,92,21,43839,3,3,3,9,Silver
2425,2449,94,6,155976,3,4,2,9,Silver
2426,2450,10,21,114576,1,3,2,6,Gold
2427,2451,244,34,74112,4,3,3,10,Silver
2428,2452,46,47,93001,2,2,2,6,Gold
2429,2453,26,1,5160,2,4,4,10,Silver
2430,2454,197,48,113133,4,2,2,8,Gold
2431,2455,44,11,35815,2,4,4,10,Silver
2432,2456,27,90,206775,2,2,2,6,Gold
2433,2457,321,5,45748,4,4,3,11,Bronze
2434,2458,107,9,20422,3,4,4,11,Bronze
2435,2459,51,17,47165,2,4,3,9,Silver
2436,2460,169,116,303601,4,1,1,6,Gold
2437,2461,40,13,39048,2,4,4,10,Silver
2438,2462,220,1,13968,4,4,4,12,Bronze
2439,2463,41,33,86080,2,3,3,8,Gold
2440,2464,297,12,21026,4,4,4,12,Bronze
2441,2465,22,78,336963,2,2,1,5,Platinum
2442,2466,89,155,367569,3,1,1,5,Platinum
2443,2467,74,113,281609,3,1,1,5,Platinum
2444,2468,82,21,58733,3,3,3,9,Silver
2445,2469,21,202,463589,2,1,1,4,Platinum
2446,2470,50,33,84261,2,3,3,8,Gold
2447,2471,53,12,46356,3,4,3,10,Silver
2448,2472,27,110,142836,2,1,2,5,Platinum
2449,2473,10,78,182134,1,2,2,5,Platinum
2450,2474,26,53,179010,2,2,2,6,Gold
2451,2475,119,10,26987,3,4,4,11,Bronze
2452,2476,9,166,362501,1,1,1,3,Platinum
2453,2477,121,9,29186,3,4,4,11,Bronze
2454,2478,5,19,40776,1,3,3,7,Gold
2455,2479,255,2,15372,4,4,4,12,Bronze
2456,2480,29,12,26994,2,4,4,10,Silver
2457,2481,1,77,725142,1,2,1,4,Platinum
2458,2482,267,22,51802,4,3,3,10,Silver
2459,2483,34,171,321165,2,1,1,4,Platinum
2460,2484,18,18,37754,1,3,4,8,Gold
2461,2485,174,86,88179,4,2,2,8,Gold
2462,2486,3,237,200480,1,1,2,4,Platinum
2463,2487,266,5,24768,4,4,4,12,Bronze
2464,2488,141,117,280591,3,1,1,5,Platinum
2465,2489,203,6,18864,4,4,4,12,Bronze
2466,2490,68,55,118567,3,2,2,7,Gold
2467,2491,36,214,124914,2,1,2,5,Platinum
2468,2492,41,288,400889,2,1,1,4,Platinum
2469,2493,287,6,20033,4,4,4,12,Bronze
2470,2494,10,53,127475,1,2,2,5,Platinum
2471,2495,144,19,41309,4,3,3,10,Silver
2472,2496,12,35,41596,1,3,3,7,Gold
2473,2497,146,118,158934,4,1,2,7,Gold
2474,2498,239,7,19030,4,4,4,12,Bronze
2475,2499,33,936,643587,2,1,1,4,Platinum
2476,2500,25,128,75094,2,1,3,6,Gold
2477,2501,12,91,66637,1,2,3,6,Gold
2478,2502,37,69,261993,2,2,1,5,Platinum
2479,2503,365,41,24292,4,3,4,11,Bronze
2480,2504,203,11,26225,4,4,4,12,Bronze
2481,2505,16,32,52646,1,3,3,7,Gold
2482,2506,17,302,677311,1,1,1,3,Platinum
2483,2508,217,5,10284,4,4,4,12,Bronze
2484,2509,66,70,150389,3,2,2,7,Gold
2485,2510,214,14,40426,4,4,3,11,Bronze
2486,2511,283,10,18424,4,4,4,12,Bronze
2487,2512,115,26,152639,3,3,2,8,Gold
2488,2513,15,72,152723,1,2,2,5,Platinum
2489,2514,19,173,623721,1,1,1,3,Platinum
2490,2515,67,8,59680,3,4,3,10,Silver
2491,2516,51,9,23444,2,4,4,10,Silver
2492,2517,17,88,88210,1,2,2,5,Platinum
2493,2518,78,3,5376,3,4,4,11,Bronze
2494,2519,20,62,128363,2,2,2,6,Gold
2495,2520,135,28,28783,3,3,4,10,Silver
2496,2521,13,93,121126,1,2,2,5,Platinum
2497,2522,41,21,17550,2,3,4,9,Silver
2498,2524,3,293,333423,1,1,1,3,Platinum
2499,2525,40,411,366762,2,1,1,4,Platinum
2500,2526,311,1,13968,4,4,4,12,Bronze
2501,2527,52,28,55687,2,3,3,8,Gold
2502,2528,11,141,311309,1,1,1,3,Platinum
2503,2529,62,192,64540,3,1,3,7,Gold
2504,2530,66,45,95684,3,2,2,7,Gold
2505,2531,26,9,22333,2,4,4,10,Silver
2506,2532,220,7,28544,4,4,4,12,Bronze
2507,2533,66,37,70712,3,3,3,9,Silver
2508,2534,32,61,121569,2,2,2,6,Gold
2509,2535,92,180,422735,3,1,1,5,Platinum
2510,2536,65,11,39472,3,4,3,10,Silver
2511,2537,116,27,77629,3,3,3,9,Silver
2512,2538,13,114,5068622,1,1,1,3,Platinum
2513,2539,7,10,73949,1,4,3,8,Gold
2514,2540,69,25,31453,3,3,4,10,Silver
2515,2541,246,7,14120,4,4,4,12,Bronze
2516,2542,134,18,32798,3,3,4,10,Silver
2517,2543,243,21,122828,4,3,2,9,Silver
2518,2544,184,29,58423,4,3,3,10,Silver
2519,2545,28,20,43659,2,3,3,8,Gold
2520,2546,11,43,303411,1,2,1,4,Platinum
2521,2547,11,14,40134,1,4,3,8,Gold
2522,2548,33,83,314588,2,2,1,5,Platinum
2523,2549,47,267,674198,2,1,1,4,Platinum
2524,2550,27,206,123233,2,1,2,5,Platinum
2525,2551,359,25,57864,4,3,3,10,Silver
2526,2552,11,35,26199,1,3,4,8,Gold
2527,2553,44,75,195271,2,2,2,6,Gold
2528,2554,15,12,119689,1,4,2,7,Gold
2529,2555,150,42,86463,4,2,2,8,Gold
2530,2556,2,132,315048,1,1,1,3,Platinum
2531,2557,114,7,251328,3,4,1,8,Gold
2532,2558,76,98,137562,3,2,2,7,Gold
2533,2559,108,119,87156,3,1,2,6,Gold
2534,2560,47,64,134556,2,2,2,6,Gold
2535,2562,52,8,63054,2,4,3,9,Silver
2536,2563,2,263,553777,1,1,1,3,Platinum
2537,2564,24,301,724393,2,1,1,4,Platinum
2538,2565,47,31,110694,2,3,2,7,Gold
2539,2566,51,48,107534,2,2,2,6,Gold
2540,2567,307,208,437806,4,1,1,6,Gold
2541,2568,39,35,68759,2,3,3,8,Gold
2542,2569,86,89,183876,3,2,2,7,Gold
2543,2570,23,133,270330,2,1,1,4,Platinum
2544,2571,109,41,215951,3,3,1,7,Gold
2545,2572,208,40,164199,4,3,2,9,Silver
2546,2573,17,72,245574,1,2,1,4,Platinum
2547,2574,64,49,318572,3,2,1,6,Gold
2548,2575,50,123,256264,2,1,1,4,Platinum
2549,2576,320,17,25874,4,4,4,12,Bronze
2550,2577,45,62,67494,2,2,3,7,Gold
2551,2578,4,33,109130,1,3,2,6,Gold
2552,2580,173,20,64792,4,3,3,10,Silver
2553,2581,57,68,217176,3,2,1,6,Gold
2554,2582,74,115,226335,3,1,1,5,Platinum
2555,2583,100,51,106086,3,2,2,7,Gold
2556,2584,38,39,75793,2,3,3,8,Gold
2557,2585,59,68,141168,3,2,2,7,Gold
2558,2586,255,54,106292,4,2,2,8,Gold
2559,2587,71,272,274287,3,1,1,5,Platinum
2560,2588,46,50,117711,2,2,2,6,Gold
2561,2589,51,10,14773,2,4,4,10,Silver
2562,2590,65,24,47824,3,3,3,9,Silver
2563,2591,13,160,3244494,1,1,1,3,Platinum
2564,2592,34,62,140350,2,2,2,6,Gold
2565,2593,59,27,56355,3,3,3,9,Silver
2566,2594,73,47,170596,3,2,2,7,Gold
2567,2595,305,8,13631,4,4,4,12,Bronze
2568,2596,47,11,21384,2,4,4,10,Silver
2569,2597,18,138,466262,1,1,1,3,Platinum
2570,2598,39,22,49990,2,3,3,8,Gold
2571,2599,20,97,39319,2,2,3,7,Gold
2572,2600,190,22,19122,4,3,4,11,Bronze
2573,2601,52,30,18697,2,3,4,9,Silver
2574,2602,5,140,354165,1,1,1,3,Platinum
2575,2603,137,80,96442,3,2,2,7,Gold
2576,2604,5,644,2163929,1,1,1,3,Platinum
2577,2605,21,14,47738,2,4,3,9,Silver
2578,2606,16,191,202556,1,1,2,4,Platinum
2579,2607,41,141,121247,2,1,2,5,Platinum
2580,2608,13,546,446593,1,1,1,3,Platinum
2581,2609,9,147,111079,1,1,2,4,Platinum
2582,2610,26,18,7833,2,3,4,9,Silver
2583,2611,26,20,271764,2,3,1,6,Gold
2584,2612,41,40,104608,2,3,2,7,Gold
2585,2613,102,45,28855,3,2,4,9,Silver
2586,2614,6,459,483376,1,1,1,3,Platinum
2587,2615,278,15,23647,4,4,4,12,Bronze
2588,2616,33,76,53659,2,2,3,7,Gold
2589,2617,15,128,48652,1,1,3,5,Platinum
2590,2618,64,120,571835,3,1,1,5,Platinum
2591,2619,2,129,70474,1,1,3,5,Platinum
2592,2620,370,105,46595,4,1,3,8,Gold
2593,2621,313,29,61939,4,3,3,10,Silver
2594,2622,199,22,63996,4,3,3,10,Silver
2595,2623,3,49,50777,1,2,3,6,Gold
2596,2624,94,16,40134,3,4,3,10,Silver
2597,2625,61,12,25046,3,4,4,11,Bronze
2598,2626,82,10,20516,3,4,4,11,Bronze
2599,2627,157,91,52340,4,2,3,9,Silver
2600,2628,227,61,76084,4,2,3,9,Silver
2601,2629,254,40,33100,4,3,4,11,Bronze
2602,2630,150,11,22317,4,4,4,12,Bronze
2603,2631,195,24,30997,4,3,4,11,Bronze
2604,2632,2,86,168364,1,2,2,5,Platinum
2605,2633,369,4,8037,4,4,4,12,Bronze
2606,2634,24,51,46465,2,2,3,7,Gold
2607,2635,17,114,57860,1,1,3,5,Platinum
2608,2636,10,74,605628,1,2,1,4,Platinum
2609,2637,9,30,21842,1,3,4,8,Gold
2610,2638,20,150,183475,2,1,2,5,Platinum
2611,2639,4,248,121689,1,1,2,4,Platinum
2612,2640,174,7,21188,4,4,4,12,Bronze
2613,2641,1,267,173554,1,1,2,4,Platinum
2614,2642,179,19,32958,4,3,4,11,Bronze
2615,2643,17,155,193107,1,1,2,4,Platinum
2616,2644,248,12,13716,4,4,4,12,Bronze
2617,2645,192,40,40332,4,3,3,10,Silver
2618,2646,20,143,90570,2,1,2,5,Platinum
2619,2647,155,58,21906,4,2,4,10,Silver
2620,2648,173,25,41978,4,3,3,10,Silver
2621,2649,374,11,44328,4,4,3,11,Bronze
2622,2650,373,21,21015,4,3,4,11,Bronze
2623,2651,196,12,24747,4,4,4,12,Bronze
2624,2652,68,21,49673,3,3,3,9,Silver
2625,2653,5,115,376439,1,1,1,3,Platinum
2626,2654,22,74,159253,2,2,2,6,Gold
2627,2655,240,11,17226,4,4,4,12,Bronze
2628,2656,67,7,17513,3,4,4,11,Bronze
2629,2657,117,18,51188,3,3,3,9,Silver
2630,2658,93,76,849474,3,2,1,6,Gold
2631,2659,319,1,3708,4,4,4,12,Bronze
2632,2660,134,14,45716,3,4,3,10,Silver
2633,2661,277,6,35718,4,4,4,12,Bronze
2634,2662,367,2,19784,4,4,4,12,Bronze
2635,2663,83,29,217510,3,3,1,7,Gold
2636,2664,9,60,124346,1,2,2,5,Platinum
2637,2665,17,19,48880,1,3,3,7,Gold
2638,2666,32,98,212519,2,2,1,5,Platinum
2639,2667,9,41,89914,1,3,2,6,Gold
2640,2668,34,91,102097,2,2,2,6,Gold
2641,2669,17,98,213279,1,2,1,4,Platinum
2642,2670,26,183,553934,2,1,1,4,Platinum
2643,2671,32,42,53182,2,2,3,7,Gold
2644,2672,76,7,12342,3,4,4,11,Bronze
2645,2673,20,28,62196,2,3,3,8,Gold
2646,2674,18,122,106920,1,1,2,4,Platinum
2647,2675,24,84,52201,2,2,3,7,Gold
2648,2676,3,20,72178,1,3,3,7,Gold
2649,2677,304,11,37072,4,4,4,12,Bronze
2650,2678,22,34,499878,2,3,1,6,Gold
2651,2679,374,4,36870,4,4,4,12,Bronze
2652,2680,40,176,452258,2,1,1,4,Platinum
2653,2681,85,24,50685,3,3,3,9,Silver
2654,2682,166,98,57370,4,2,3,9,Silver
2655,2683,18,65,159927,1,2,2,5,Platinum
2656,2684,78,49,162358,3,2,2,7,Gold
2657,2685,90,43,325058,3,2,1,6,Gold
2658,2686,26,97,445292,2,2,1,5,Platinum
2659,2687,23,113,198502,2,1,2,5,Platinum
2660,2688,3,270,390211,1,1,1,3,Platinum
2661,2689,124,37,164242,3,3,2,8,Gold
2662,2690,31,14,29944,2,4,4,10,Silver
2663,2691,13,140,217497,1,1,1,3,Platinum
2664,2692,20,27,25210,2,3,4,9,Silver
2665,2693,45,52,100890,2,2,2,6,Gold
2666,2694,7,3,5044,1,4,4,9,Silver
2667,2695,9,551,376464,1,1,1,3,Platinum
2668,2696,55,35,51379,3,3,3,9,Silver
2669,2697,89,130,123687,3,1,2,6,Gold
2670,2698,37,506,414385,2,1,1,4,Platinum
2671,2700,30,103,328544,2,1,1,4,Platinum
2672,2701,13,218,75929,1,1,3,5,Platinum
2673,2702,212,8,16049,4,4,4,12,Bronze
2674,2703,48,385,234201,2,1,1,4,Platinum
2675,2704,24,33,62454,2,3,3,8,Gold
2676,2705,24,90,116827,2,2,2,6,Gold
2677,2706,246,86,50154,4,2,3,9,Silver
2678,2707,10,212,440700,1,1,1,3,Platinum
2679,2708,36,94,180078,2,2,2,6,Gold
2680,2709,5,129,3050434,1,1,1,3,Platinum
2681,2710,39,145,79207,2,1,3,6,Gold
2682,2711,4,181,115498,1,1,2,4,Platinum
2683,2712,4,235,182493,1,1,2,4,Platinum
2684,2713,48,32,26458,2,3,4,9,Silver
2685,2714,41,28,51509,2,3,3,8,Gold
2686,2715,47,160,465329,2,1,1,4,Platinum
2687,2716,17,46,111136,1,2,2,5,Platinum
2688,2717,261,76,75982,4,2,3,9,Silver
2689,2718,47,101,91172,2,1,2,5,Platinum
2690,2719,13,62,47878,1,2,3,6,Gold
2691,2720,30,28,61750,2,3,3,8,Gold
2692,2721,44,32,34846,2,3,4,9,Silver
2693,2722,96,16,147223,3,4,2,9,Silver
2694,2723,42,220,5775873,2,1,1,4,Platinum
2695,2724,310,29,44172,4,3,3,10,Silver
2696,2725,93,100,75550,3,2,3,8,Gold
2697,2726,6,1137,1054784,1,1,1,3,Platinum
2698,2727,198,22,57229,4,3,3,10,Silver
2699,2728,88,55,113622,3,2,2,7,Gold
2700,2729,270,39,109698,4,3,2,9,Silver
2701,2730,12,26,61066,1,3,3,7,Gold
2702,2731,66,65,164893,3,2,2,7,Gold
2703,2732,33,5,245476,2,4,1,7,Gold
2704,2733,23,71,157374,2,2,2,6,Gold
2705,2734,39,39,101691,2,3,2,7,Gold
2706,2735,122,83,180043,3,2,2,7,Gold
2707,2736,375,8,32676,4,4,4,12,Bronze
2708,2737,41,312,145860,2,1,2,5,Platinum
2709,2738,175,10,26358,4,4,4,12,Bronze
2710,2739,55,34,50292,3,3,3,9,Silver
2711,2740,33,84,230547,2,2,1,5,Platinum
2712,2741,146,70,95153,4,2,2,8,Gold
2713,2742,221,8,14489,4,4,4,12,Bronze
2714,2743,46,68,81782,2,2,3,7,Gold
2715,2744,17,121,272342,1,1,1,3,Platinum
2716,2745,68,180,176559,3,1,2,6,Gold
2717,2747,11,64,161666,1,2,2,5,Platinum
2718,2748,261,23,46572,4,3,3,10,Silver
2719,2749,366,74,47133,4,2,3,9,Silver
2720,2750,17,102,200773,1,1,2,4,Platinum
2721,2751,24,33,105656,2,3,2,7,Gold
2722,2752,46,21,43912,2,3,3,8,Gold
2723,2753,289,23,66708,4,3,3,10,Silver
2724,2754,305,1,15648,4,4,4,12,Bronze
2725,2755,4,129,299777,1,1,1,3,Platinum
2726,2756,289,1,9376,4,4,4,12,Bronze
2727,2757,17,21,169431,1,3,2,6,Gold
2728,2758,82,10,27904,3,4,4,11,Bronze
2729,2759,57,227,349151,3,1,1,5,Platinum
2730,2760,101,31,175602,3,3,2,8,Gold
2731,2761,300,38,54832,4,3,3,10,Silver
2732,2762,25,167,131409,2,1,2,5,Platinum
2733,2763,60,39,140341,3,3,2,8,Gold
2734,2764,157,18,39579,4,3,3,10,Silver
2735,2765,115,51,116194,3,2,2,7,Gold
2736,2766,116,1,2100,3,4,4,11,Bronze
2737,2767,12,63,143283,1,2,2,5,Platinum
2738,2768,265,12,38200,4,4,4,12,Bronze
2739,2769,241,10,23935,4,4,4,12,Bronze
2740,2770,88,67,223635,3,2,1,6,Gold
2741,2771,52,39,95948,2,3,2,7,Gold
2742,2772,71,76,169592,3,2,2,7,Gold
2743,2773,43,57,227112,2,2,1,5,Platinum
2744,2774,15,48,171170,1,2,2,5,Platinum
2745,2775,62,29,37344,3,3,4,10,Silver
2746,2776,249,13,54198,4,4,3,11,Bronze
2747,2777,67,6,14724,3,4,4,11,Bronze
2748,2778,21,31,371084,2,3,1,6,Gold
2749,2779,85,48,118362,3,2,2,7,Gold
2750,2780,219,18,98340,4,3,2,9,Silver
2751,2781,46,354,170786,2,1,2,5,Platinum
2752,2782,144,16,58218,4,4,3,11,Bronze
2753,2783,185,30,23673,4,3,4,11,Bronze
2754,2784,172,8,15784,4,4,4,12,Bronze
2755,2785,10,284,217121,1,1,1,3,Platinum
2756,2786,212,34,73643,4,3,3,10,Silver
2757,2787,190,30,30389,4,3,4,11,Bronze
2758,2788,10,16,55740,1,4,3,8,Gold
2759,2789,60,30,178981,3,3,2,8,Gold
2760,2790,58,212,114088,3,1,2,6,Gold
2761,2791,77,38,126900,3,3,2,8,Gold
2762,2792,53,16,41074,3,4,3,10,Silver
2763,2793,318,11,26876,4,4,4,12,Bronze
2764,2794,368,13,33888,4,4,4,12,Bronze
2765,2795,30,117,745905,2,1,1,4,Platinum
2766,2796,40,40,84640,2,3,3,8,Gold
2767,2797,18,89,234945,1,2,1,4,Platinum
2768,2798,52,78,431200,2,2,1,5,Platinum
2769,2799,4,338,1899538,1,1,1,3,Platinum
2770,2800,22,35,82425,2,3,3,8,Gold
2771,2801,263,21,61196,4,3,3,10,Silver
2772,2802,60,37,94538,3,3,2,8,Gold
2773,2804,19,31,78464,1,3,3,7,Gold
2774,2805,66,35,116800,3,3,2,8,Gold
2775,2806,89,30,75889,3,3,3,9,Silver
2776,2807,250,37,73369,4,3,3,10,Silver
2777,2808,4,117,291882,1,1,1,3,Platinum
2778,2809,251,1,18160,4,4,4,12,Bronze
2779,2810,9,224,529608,1,1,1,3,Platinum
2780,2811,166,29,93665,4,3,2,9,Silver
2781,2812,135,22,50301,3,3,3,9,Silver
2782,2813,306,1,14328,4,4,4,12,Bronze
2783,2814,6,18,48504,1,3,3,7,Gold
2784,2815,43,117,257434,2,1,1,4,Platinum
2785,2816,269,29,222850,4,3,1,8,Gold
2786,2817,50,89,235829,2,2,1,5,Platinum
2787,2818,9,130,380093,1,1,1,3,Platinum
2788,2819,16,18,92062,1,3,2,6,Gold
2789,2820,282,14,49072,4,4,3,11,Bronze
2790,2821,67,20,171500,3,3,2,8,Gold
2791,2822,2,474,684115,1,1,1,3,Platinum
2792,2823,257,2,4022,4,4,4,12,Bronze
2793,2824,236,6,97873,4,4,2,10,Silver
2794,2825,18,34,103454,1,3,2,6,Gold
2795,2826,15,98,468900,1,2,1,4,Platinum
2796,2827,9,85,257999,1,2,1,4,Platinum
2797,2828,52,125,264445,2,1,1,4,Platinum
2798,2829,61,3,8070,3,4,4,11,Bronze
2799,2830,96,69,157257,3,2,2,7,Gold
2800,2831,16,84,171583,1,2,2,5,Platinum
2801,2832,128,23,131800,3,3,2,8,Gold
2802,2833,95,58,127367,3,2,2,7,Gold
2803,2834,52,15,38536,2,4,4,10,Silver
2804,2835,139,8,24684,3,4,4,11,Bronze
